                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.8289,                 3.2091,                 3.3505,                0.01512,                0.42953,                0.06427,                0.02026,                 3.1692,                 2.5597,                 2.6063,               0.070058,              0.0033269,              0.0033269
                     46,                 1.0442,                 1.0354,               0.008515,               0.008515,               0.008515
                     47,                 1.2914,                0.73918,                 1.0879,                 0.0559,                0.81819,                0.68644,                0.41219,                 1.2286,                0.67348,                 1.0587,               0.008482,               0.008482,               0.008482
                     47,                 1.4204,                 1.1076,               0.008482,               0.008482,               0.008482
                     47,                 1.0456,                 1.0365,               0.008482,               0.008482,               0.008482
                     48,                 1.2772,                0.73224,                 1.0802,                0.05811,                0.81723,                0.68661,                0.41314,                 1.2239,                0.66426,                 1.0594,               0.008449,               0.008449,               0.008449
                     48,                 1.4177,                 1.1076,               0.008449,               0.008449,               0.008449
                     48,                 1.0446,                  1.036,               0.008449,               0.008449,               0.008449
                     49,                 1.2789,                0.73061,                  1.083,                0.06249,                0.81558,                0.68806,                0.41352,                  1.225,                0.66491,                 1.0591,               0.008416,               0.008416,               0.008416
                     49,                 1.4146,                  1.104,               0.008416,               0.008416,               0.008416
                     49,                 1.0445,                 1.0358,               0.008416,               0.008416,               0.008416
                     50,                 1.2721,                0.72716,                 1.0781,                0.05907,                0.81874,                0.69095,                0.41396,                 1.2185,                0.66267,                  1.054,               0.008383,               0.008383,               0.008383
                     50,                 1.4165,                 1.1082,               0.008383,               0.008383,               0.008383
                     50,                  1.044,                 1.0361,               0.008383,               0.008383,               0.008383
                     51,                  1.273,                0.72578,                 1.0789,                0.06273,                0.81668,                0.68781,                0.41474,                  1.222,                0.66102,                 1.0545,                0.00835,                0.00835,                0.00835
                     51,                 1.4171,                 1.1024,                0.00835,                0.00835,                0.00835
                     51,                 1.0437,                 1.0349,                0.00835,                0.00835,                0.00835
                     52,                 1.2763,                 0.7316,                 1.0771,                0.06612,                0.81613,                 0.6892,                0.41571,                  1.221,                0.65835,                 1.0565,               0.008317,               0.008317,               0.008317
                     52,                 1.4171,                 1.1058,               0.008317,               0.008317,               0.008317
                     52,                 1.0447,                 1.0374,               0.008317,               0.008317,               0.008317
                     53,                  1.272,                0.72791,                 1.0796,                0.06469,                0.81255,                0.69188,                0.41576,                  1.215,                0.65607,                   1.05,               0.008284,               0.008284,               0.008284
                     53,                  1.417,                 1.1087,               0.008284,               0.008284,               0.008284
                     53,                 1.0445,                 1.0361,               0.008284,               0.008284,               0.008284
                     54,                 1.2797,                 0.7273,                 1.0741,                0.06465,                0.81365,                0.68798,                0.41491,                 1.2167,                0.65675,                 1.0492,               0.008251,               0.008251,               0.008251
                     54,                 1.4052,                 1.0992,               0.008251,               0.008251,               0.008251
                     54,                 1.0426,                 1.0338,               0.008251,               0.008251,               0.008251
                     55,                 1.2687,                0.72656,                 1.0726,                0.06127,                0.82329,                 0.6961,                0.41826,                 1.2138,                0.65477,                 1.0485,               0.008218,               0.008218,               0.008218
                     55,                 1.4088,                 1.0978,               0.008218,               0.008218,               0.008218
                     55,                 1.0435,                 1.0351,               0.008218,               0.008218,               0.008218
                     56,                 1.2669,                0.72166,                  1.073,                0.06251,                0.81874,                 0.6953,                0.41956,                 1.2081,                0.64814,                 1.0461,               0.008185,               0.008185,               0.008185
                     56,                 1.4124,                 1.1007,               0.008185,               0.008185,               0.008185
                     56,                 1.0425,                 1.0329,               0.008185,               0.008185,               0.008185
                     57,                 1.2718,                0.72672,                 1.0736,                0.06344,                0.81916,                0.69305,                0.41827,                 1.2095,                0.65362,                 1.0434,               0.008152,               0.008152,               0.008152
                     57,                 1.4099,                 1.0989,               0.008152,               0.008152,               0.008152
                     57,                 1.0436,                 1.0347,               0.008152,               0.008152,               0.008152
                     58,                 1.2589,                0.71623,                 1.0679,                0.06612,                0.82219,                0.69896,                0.42025,                  1.206,                0.64899,                 1.0461,               0.008119,               0.008119,               0.008119
                     58,                 1.4096,                  1.097,               0.008119,               0.008119,               0.008119
                     58,                 1.0433,                 1.0346,               0.008119,               0.008119,               0.008119
                     59,                 1.2587,                0.71766,                 1.0687,                0.06314,                0.82618,                0.69954,                0.42081,                 1.2077,                0.64968,                 1.0437,               0.008086,               0.008086,               0.008086
