                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 1.8545,                 1.2561,               0.009241,               0.009241,               0.009241
                     25,                  1.851,                 1.1166,                0.89513,                0.04496,                0.71939,                0.60936,                0.31204,                 1.8508,                 1.0994,                0.90026,               0.009208,               0.009208,               0.009208
                     25,                 1.8808,                 1.2963,               0.009208,               0.009208,               0.009208
                     26,                 1.7911,                 1.0813,                0.87774,                0.07156,                0.68673,                0.58849,                0.30254,                 1.8278,                 1.0952,                0.89838,               0.009175,               0.009175,               0.009175
                     26,                 1.8505,                 1.2993,               0.009175,               0.009175,               0.009175
                     27,                 1.8121,                 1.1206,                0.88717,                0.05708,                0.72041,                0.59881,                 0.3155,                 1.8342,                 1.0947,                0.90917,               0.009142,               0.009142,               0.009142
                     27,                 1.8427,                 1.2953,               0.009142,               0.009142,               0.009142
                     28,                 1.8007,                 1.0636,                0.87538,                0.06261,                0.71939,                0.59989,                0.31372,                 1.7648,                 1.0752,                0.90111,               0.009109,               0.009109,               0.009109
                     28,                 1.8151,                 1.2775,               0.009109,               0.009109,               0.009109
                     29,                 1.8424,                 1.1459,                0.88983,                0.06057,                0.71939,                0.60714,                0.31799,                 1.7791,                 1.0259,                0.89278,               0.009076,               0.009076,               0.009076
                     29,                 1.8192,                 1.2728,               0.009076,               0.009076,               0.009076
                     30,                  1.883,                 1.0806,                0.88618,                0.07888,                0.71531,                0.60852,                0.32145,                 1.7667,                 1.0726,                0.90242,               0.009043,               0.009043,               0.009043
                     30,                 1.8174,                 1.2884,               0.009043,               0.009043,               0.009043
                     31,                 1.7772,                 1.0487,                0.87671,                0.06081,                0.71735,                0.62528,                0.33064,                 1.7273,                 1.0231,                0.90066,                0.00901,                0.00901,                0.00901
                     31,                 1.8168,                 1.2882,                0.00901,                0.00901,                0.00901
                     32,                 1.8165,                 1.1047,                0.88661,                0.06579,                0.71939,                0.62031,                0.32337,                 1.8031,                  1.048,                 0.8899,               0.008977,               0.008977,               0.008977
                     32,                 1.8208,                 1.2879,               0.008977,               0.008977,               0.008977
                     33,                 1.7852,                 1.0338,                0.86641,                0.10482,                 0.6551,                0.51891,                0.27556,                 1.9184,                 1.3939,                0.92209,               0.008944,               0.008944,               0.008944
                     33,                 1.7998,                 1.2558,               0.008944,               0.008944,               0.008944
                     34,                 1.7714,                 1.0427,                 0.8614,                0.05697,                0.73061,                0.60323,                0.31335,                  1.754,                 1.0634,                0.89632,               0.008911,               0.008911,               0.008911
                     34,                 1.7745,                 1.2287,               0.008911,               0.008911,               0.008911
                     35,                 1.7253,                 1.0048,                0.86445,                0.08575,                0.71327,                0.63293,                 0.3354,                 1.7406,                0.98857,                0.89813,               0.008878,               0.008878,               0.008878
                     35,                 1.8429,                 1.3255,               0.008878,               0.008878,               0.008878
                     36,                 1.7054,                0.99273,                0.86152,                0.06731,                0.72347,                0.62755,                0.32719,                 1.7301,                0.99544,                0.89514,               0.008845,               0.008845,               0.008845
                     36,                 1.7873,                 1.2608,               0.008845,               0.008845,               0.008845
                     37,                 1.7296,                0.99537,                 0.8742,                0.07906,                0.72857,                0.64687,                0.35474,                  1.661,                0.95843,                0.87718,               0.008812,               0.008812,               0.008812
                     37,                 1.8074,                 1.2585,               0.008812,               0.008812,               0.008812
                     38,                 1.6795,                0.98221,                0.85369,                0.07236,                0.72755,                0.63032,                0.33983,                 1.6946,                0.94185,                0.86736,               0.008779,               0.008779,               0.008779
                     38,                 1.7896,                 1.2555,               0.008779,               0.008779,               0.008779
                     39,                 1.6644,                 0.9774,                0.85973,                0.09277,                0.71224,                0.60922,                0.33297,                 1.7536,                 1.0164,                0.88559,               0.008746,               0.008746,               0.008746
                     39,                 1.8059,                 1.2547,               0.008746,               0.008746,               0.008746
                     40,                 1.6939,                0.95565,                0.85171,                0.07505,                0.73776,                0.65566,                0.35728,                 1.6626,                0.94741,                0.88665,               0.008713,               0.008713,               0.008713
                     40,                 1.8011,                 1.2574,               0.008713,               0.008713,               0.008713
                     41,                 1.6626,                0.96304,                0.85894,                0.04815,                0.75408,                0.64042,                0.34733,                 1.6532,                0.99245,                0.89401,                0.00868,                0.00868,                0.00868
                     41,                 1.7913,                  1.302,                0.00868,                0.00868,                0.00868
                     42,                 1.7032,                0.96466,                0.85131,                0.05979,                0.74388,                0.65015,                0.35361,                  1.652,                0.96865,                0.87456,               0.008647,               0.008647,               0.008647
                     42,                 1.7416,                 1.2225,               0.008647,               0.008647,               0.008647
                     43,                 1.7133,                0.97148,                0.86095,                 0.0876,                0.73367,                0.66019,                0.36081,                 1.6286,                0.92192,                0.85695,               0.008614,               0.008614,               0.008614
                     43,                 1.7642,                 1.2364,               0.008614,               0.008614,               0.008614
                     44,                 1.6878,                0.97313,                0.86268,                0.10249,                0.74796,                0.67988,                0.36453,                 1.6208,                0.92652,                0.87538,               0.008581,               0.008581,               0.008581
                     44,                 1.7566,                 1.2165,               0.008581,               0.008581,               0.008581
                     45,                 1.6525,                 0.9603,                 0.8617,                0.10117,                0.73469,                 0.6784,                0.37116,                 1.6078,                 0.9079,                0.87415,               0.008548,               0.008548,               0.008548
                     45,                 1.7736,                 1.2474,               0.008548,               0.008548,               0.008548
                     46,                 1.7262,                 1.0121,                0.85561,                0.05746,                0.74184,                0.66169,                0.35284,                 1.6739,                0.96221,                0.88151,               0.008515,               0.008515,               0.008515
                     46,                 1.7506,                 1.2455,               0.008515,               0.008515,               0.008515
                     47,                 1.6053,                 0.8714,                0.84471,                0.09006,                0.74694,                0.67258,                 0.3718,                  1.631,                 0.9231,                 0.8811,               0.008482,               0.008482,               0.008482
                     47,                 1.7938,                 1.2417,               0.008482,               0.008482,               0.008482
                     48,                 1.6482,                0.93749,                0.84961,                0.09014,                0.73776,                0.66026,                0.36774,                 1.5957,                0.92339,                0.86979,               0.008449,               0.008449,               0.008449
                     48,                 1.7729,                 1.2142,               0.008449,               0.008449,               0.008449
                     49,                 1.6499,                0.95648,                0.86154,                0.06927,                0.74694,                 0.6692,                0.36711,                 1.6129,                0.87447,                0.88334,               0.008416,               0.008416,               0.008416
                     49,                  1.775,                 1.2245,               0.008416,               0.008416,               0.008416
                     50,                 1.6047,                0.91286,                0.85256,                0.09204,                0.74082,                0.67032,                0.37323,                 1.5698,                0.89536,                0.86708,               0.008383,               0.008383,               0.008383
                     50,                  1.794,                  1.239,               0.008383,               0.008383,               0.008383
                     51,                 1.6403,                0.96498,                0.84876,                0.08508,                 0.7551,                0.67439,                0.38306,                 1.5457,                0.87739,                0.85808,                0.00835,                0.00835,                0.00835
                     51,                  1.753,                 1.2134,                0.00835,                0.00835,                0.00835
                     52,                 1.6963,                  0.975,                0.85013,                0.12049,                0.74592,                0.66793,                0.38005,                 1.6013,                0.88851,                0.86928,               0.008317,               0.008317,               0.008317
                     52,                 1.7507,                 1.2277,               0.008317,               0.008317,               0.008317
                     53,                 1.6253,                0.95039,                0.85485,                0.10409,                0.74592,                0.67972,                  0.393,                  1.531,                0.85991,                0.85961,               0.008284,               0.008284,               0.008284
                     53,                 1.7735,                 1.2281,               0.008284,               0.008284,               0.008284
                     54,                 1.6014,                0.88706,                0.85232,                0.12306,                0.74388,                0.67791,                0.38095,                 1.5984,                0.86916,                0.85919,               0.008251,               0.008251,               0.008251
                     54,                 1.7616,                 1.2122,               0.008251,               0.008251,               0.008251
                     55,                 1.6482,                 0.9009,                0.85356,                0.12733,                 0.7449,                0.68719,                0.37846,                 1.6217,                0.89914,                0.85922,               0.008218,               0.008218,               0.008218
                     55,                 1.7512,                 1.2198,               0.008218,               0.008218,               0.008218
                     56,                 1.6227,                 0.9212,                0.84965,                0.08433,                0.75408,                0.66746,                0.38173,                 1.5577,                0.89445,                0.86868,               0.008185,               0.008185,               0.008185
                     56,                 1.7485,                 1.2322,               0.008185,               0.008185,               0.008185
                     57,                 1.6105,                0.87625,                0.84505,                0.10272,                0.75204,                0.68232,                0.38565,                 1.5732,                 0.8665,                0.86107,               0.008152,               0.008152,               0.008152
                     57,                 1.7288,                 1.2276,               0.008152,               0.008152,               0.008152
                     58,                 1.6437,                0.92763,                0.85195,                0.09757,                0.75816,                0.68883,                0.39253,                 1.5491,                0.88236,                0.86931,               0.008119,               0.008119,               0.008119
                     58,                 1.7184,                 1.2231,               0.008119,               0.008119,               0.008119
                     59,                 1.5947,                0.85934,                0.85057,                0.09917,                0.75816,                0.68877,                0.39054,                 1.5486,                0.87629,                0.86455,               0.008086,               0.008086,               0.008086
                     59,                   1.78,                  1.225,               0.008086,               0.008086,               0.008086
                     60,                 1.5266,                0.86435,                0.85339,                0.14453,                0.75408,                 0.6847,                0.39794,                 1.5219,                 0.8468,                0.87011,               0.008053,               0.008053,               0.008053
                     60,                 1.7346,                 1.2075,               0.008053,               0.008053,               0.008053
                     61,                 1.6319,                0.85652,                0.85101,                0.10501,                0.74898,                0.67847,                  0.393,                 1.5528,                0.86598,                0.86626,                0.00802,                0.00802,                0.00802
                     61,                 1.7332,                  1.222,                0.00802,                0.00802,                0.00802
                     62,                 1.6236,                0.87785,                0.84847,                0.11536,                0.76939,                0.68956,                0.40274,                 1.5314,                0.85187,                0.86645,               0.007987,               0.007987,               0.007987
                     62,                 1.7491,                 1.2163,               0.007987,               0.007987,               0.007987
                     63,                 1.5791,                0.86509,                0.85763,                0.11531,                0.75102,                0.69159,                0.40412,                 1.5084,                0.83135,                0.86695,               0.007954,               0.007954,               0.007954
                     63,                 1.7467,                 1.2009,               0.007954,               0.007954,               0.007954
                     64,                 1.5574,                0.86256,                0.84496,                0.10643,                0.76735,                0.71185,                0.41008,                  1.499,                0.82402,                0.86293,               0.007921,               0.007921,               0.007921
                     64,                 1.7339,                 1.2092,               0.007921,               0.007921,               0.007921
                     65,                 1.5192,                0.82734,                0.85207,                0.11797,                0.76837,                0.70375,                0.40182,                 1.5663,                0.79349,                0.86164,               0.007888,               0.007888,               0.007888
                     65,                 1.7287,                 1.2042,               0.007888,               0.007888,               0.007888
                     66,                 1.5419,                0.81185,                0.83404,                0.12077,                0.77551,                0.71325,                0.40744,                 1.5091,                0.79644,                 0.8545,               0.007855,               0.007855,               0.007855
                     66,                 1.7145,                 1.2452,               0.007855,               0.007855,               0.007855
                     67,                 1.5214,                0.82117,                0.84669,                0.11281,                0.77653,                0.70525,                0.40885,                 1.4897,                0.77673,                0.85492,               0.007822,               0.007822,               0.007822
                     67,                 1.7183,                 1.2031,               0.007822,               0.007822,               0.007822
                     68,                 1.4854,                 0.7822,                0.84683,                 0.1018,                0.77857,                0.69991,                0.40783,                 1.5012,                0.82188,                0.85914,               0.007789,               0.007789,               0.007789
                     68,                 1.7343,                 1.2122,               0.007789,               0.007789,               0.007789
                     69,                 1.5693,                0.86429,                0.85613,                0.10305,                0.76633,                0.69648,                0.39711,                 1.5524,                0.79638,                0.86288,               0.007756,               0.007756,               0.007756
                     69,                  1.727,                 1.1994,               0.007756,               0.007756,               0.007756
                     70,                 1.5478,                0.85837,                0.85049,                 0.1171,                0.76735,                0.69639,                0.40879,                 1.4754,                0.77585,                0.85211,               0.007723,               0.007723,               0.007723
                     70,                 1.7315,                  1.187,               0.007723,               0.007723,               0.007723
                     71,                  1.471,                 0.7983,                0.83275,                0.11528,                0.76429,                0.70693,                0.41505,                 1.5017,                0.80396,                0.86065,                0.00769,                0.00769,                0.00769
                     71,                 1.7359,                  1.204,                0.00769,                0.00769,                0.00769
                     72,                 1.5126,                0.77685,                0.82978,                0.12065,                0.76735,                0.71229,                0.41681,                 1.4836,                0.80646,                0.85659,               0.007657,               0.007657,               0.007657
                     72,                 1.7278,                 1.2432,               0.007657,               0.007657,               0.007657
                     73,                 1.5494,                0.83307,                0.85301,                 0.1071,                0.77143,                0.70831,                0.41201,                 1.4885,                0.81364,                0.85553,               0.007624,               0.007624,               0.007624
                     73,                 1.7387,                 1.2389,               0.007624,               0.007624,               0.007624
                     74,                 1.5242,                0.86042,                0.84043,                0.14232,                0.77041,                0.71623,                0.41731,                  1.492,                0.79278,                0.84826,               0.007591,               0.007591,               0.007591
                     74,                 1.7339,                 1.2093,               0.007591,               0.007591,               0.007591
                     75,                 1.5454,                0.80689,                0.83313,                0.12502,                0.76327,                0.69855,                0.41432,                 1.4689,                0.81259,                 0.8554,               0.007558,               0.007558,               0.007558
                     75,                 1.7085,                 1.1777,               0.007558,               0.007558,               0.007558
                     76,                 1.4947,                0.81772,                0.84029,                0.10247,                0.77857,                0.70284,                0.40992,                 1.4634,                0.77696,                0.84953,               0.007525,               0.007525,               0.007525
                     76,                  1.745,                 1.1999,               0.007525,               0.007525,               0.007525
                     77,                 1.4555,                0.78586,                0.84016,                0.15494,                0.76633,                0.71158,                0.41724,                 1.5032,                0.79926,                0.85975,               0.007492,               0.007492,               0.007492
                     77,                 1.7432,                 1.2013,               0.007492,               0.007492,               0.007492
                     78,                 1.4688,                0.79491,                0.82961,                0.11963,                0.78163,                0.72081,                0.42043,                 1.4687,                0.76364,                0.85475,               0.007459,               0.007459,               0.007459
                     78,                 1.7324,                 1.1971,               0.007459,               0.007459,               0.007459
                     79,                 1.4434,                0.76861,                0.83546,                 0.1354,                0.76531,                0.70787,                 0.4082,                 1.5126,                0.79235,                0.85541,               0.007426,               0.007426,               0.007426
                     79,                 1.7091,                 1.1811,               0.007426,               0.007426,               0.007426
                     80,                   1.48,                0.81043,                0.84085,                0.11082,                0.77245,                0.70842,                0.42097,                  1.451,                0.78263,                0.85428,               0.007393,               0.007393,               0.007393
                     80,                 1.7292,                 1.2089,               0.007393,               0.007393,               0.007393
                     81,                 1.4613,                0.76512,                0.83592,                0.13071,                0.78265,                0.71185,                0.42898,                 1.4071,                0.74724,                0.84963,                0.00736,                0.00736,                0.00736
                     81,                 1.7273,                 1.2211,                0.00736,                0.00736,                0.00736
                     82,                  1.445,                0.74959,                0.84275,                0.12781,                0.78367,                0.71968,                0.42539,                 1.4213,                0.76727,                 0.8472,               0.007327,               0.007327,               0.007327
                     82,                 1.7211,                 1.1878,               0.007327,               0.007327,               0.007327
                     83,                 1.5112,                0.81783,                0.83565,                0.13725,                0.78163,                0.72652,                 0.4301,                 1.4263,                 0.7323,                0.84924,               0.007294,               0.007294,               0.007294
                     83,                 1.7158,                 1.2194,               0.007294,               0.007294,               0.007294
                     84,                 1.4565,                0.75031,                0.83074,                0.09328,                0.78061,                 0.7017,                 0.4158,                 1.4479,                  0.734,                0.85072,               0.007261,               0.007261,               0.007261
                     84,                 1.7093,                 1.1811,               0.007261,               0.007261,               0.007261
                     85,                 1.4042,                 0.7376,                0.84004,                0.16002,                0.76531,                0.71526,                0.42253,                 1.4891,                0.77607,                0.86337,               0.007228,               0.007228,               0.007228
                     85,                 1.7323,                  1.197,               0.007228,               0.007228,               0.007228
                     86,                 1.4921,                0.81528,                0.82914,                0.12172,                0.77143,                0.70638,                0.42336,                 1.4411,                0.78249,                0.85488,               0.007195,               0.007195,               0.007195
                     86,                 1.7278,                 1.2104,               0.007195,               0.007195,               0.007195
                     87,                 1.4697,                0.74531,                0.82292,                0.13173,                0.77449,                0.71068,                 0.4275,                 1.4436,                0.77943,                0.85346,               0.007162,               0.007162,               0.007162
                     87,                 1.7133,                 1.1809,               0.007162,               0.007162,               0.007162
                     88,                 1.4542,                0.77153,                 0.8285,                0.14235,                0.77755,                0.71622,                0.43312,                  1.427,                0.73536,                0.84786,               0.007129,               0.007129,               0.007129
                     88,                 1.6868,                 1.1818,               0.007129,               0.007129,               0.007129
                     89,                  1.458,                 0.7541,                0.84423,                0.14307,                0.78469,                0.72538,                0.43254,                 1.4343,                0.71985,                0.84063,               0.007096,               0.007096,               0.007096
                     89,                 1.7107,                 1.1963,               0.007096,               0.007096,               0.007096
                     90,                 1.4248,                0.77124,                0.85111,                0.13442,                0.78061,                0.72002,                0.43581,                 1.4036,                0.69726,                0.83753,               0.007063,               0.007063,               0.007063
                     90,                 1.7019,                 1.1973,               0.007063,               0.007063,               0.007063
                     91,                 1.4832,                0.77794,                0.85258,                0.12683,                0.77653,                0.71412,                0.42441,                 1.4238,                0.72657,                0.84301,                0.00703,                0.00703,                0.00703
                     91,                 1.7082,                 1.2241,                0.00703,                0.00703,                0.00703
                     92,                 1.4284,                 0.7529,                0.83137,                0.12138,                0.78265,                 0.7243,                0.42776,                 1.4367,                0.74536,                0.85117,               0.006997,               0.006997,               0.006997
                     92,                 1.7201,                 1.1908,               0.006997,               0.006997,               0.006997
                     93,                 1.4208,                0.77651,                0.83403,                0.14125,                0.77959,                0.72656,                0.43878,                  1.393,                0.73533,                0.84327,               0.006964,               0.006964,               0.006964
                     93,                 1.7129,                   1.19,               0.006964,               0.006964,               0.006964
                     94,                  1.406,                 0.7614,                0.83067,                0.12694,                0.77551,                0.71154,                0.43697,                 1.3909,                0.72032,                0.84661,               0.006931,               0.006931,               0.006931
                     94,                 1.7263,                  1.188,               0.006931,               0.006931,               0.006931
                     95,                 1.4116,                0.72252,                0.83948,                0.12587,                0.77857,                0.71233,                0.42991,                 1.4291,                0.77462,                0.84818,               0.006898,               0.006898,               0.006898
                     95,                 1.6882,                 1.1691,               0.006898,               0.006898,               0.006898
                     96,                 1.3946,                 0.7214,                0.82398,                 0.1344,                0.78776,                0.72251,                0.43984,                 1.3872,                0.74065,                0.85214,               0.006865,               0.006865,               0.006865
                     96,                 1.7028,                 1.1719,               0.006865,               0.006865,               0.006865
                     97,                  1.359,                0.71093,                0.82433,                0.10904,                0.77449,                0.70869,                 0.4361,                 1.3948,                0.71776,                0.84562,               0.006832,               0.006832,               0.006832
                     97,                 1.7222,                 1.1896,               0.006832,               0.006832,               0.006832
                     98,                 1.4148,                 0.7647,                0.82888,                0.13819,                0.77653,                0.71861,                0.43667,                 1.4027,                0.72223,                0.84552,               0.006799,               0.006799,               0.006799
                     98,                 1.7341,                 1.2056,               0.006799,               0.006799,               0.006799
                     99,                 1.4439,                0.76605,                0.84371,                0.15501,                0.77551,                  0.726,                 0.4428,                  1.386,                0.70548,                0.84098,               0.006766,               0.006766,               0.006766
                     99,                 1.7132,                 1.1976,               0.006766,               0.006766,               0.006766
                    100,                 1.4103,                0.71923,                0.83013,                0.11998,                0.79184,                0.72288,                0.43895,                 1.3841,                0.74937,                0.84798,               0.006733,               0.006733,               0.006733
                    100,                 1.6902,                  1.168,               0.006733,               0.006733,               0.006733
                    101,                 1.4108,                0.71364,                 0.8326,                0.15375,                0.78571,                0.73291,                0.44344,                   1.37,                0.71746,                0.83605,                 0.0067,                 0.0067,                 0.0067
                    101,                  1.693,                 1.2022,                 0.0067,                 0.0067,                 0.0067
                    102,                 1.3729,                0.73724,                0.81779,                0.14448,                0.78061,                0.71867,                0.43537,                 1.3957,                0.73508,                0.84246,               0.006667,               0.006667,               0.006667
                    102,                  1.685,                 1.1852,               0.006667,               0.006667,               0.006667
                    103,                 1.3553,                0.70033,                0.82357,                 0.1405,                0.78367,                0.73072,                0.43949,                  1.404,                0.72578,                0.84286,               0.006634,               0.006634,               0.006634
                    103,                 1.7299,                  1.191,               0.006634,               0.006634,               0.006634
                    104,                 1.4318,                0.75397,                0.83076,                0.13774,                0.79184,                0.73079,                0.44224,                 1.4132,                0.74904,                0.85188,               0.006601,               0.006601,               0.006601
                    104,                 1.7181,                 1.1861,               0.006601,               0.006601,               0.006601
                    105,                 1.3573,                0.69856,                0.81875,                0.12344,                0.77857,                0.71274,                0.44268,                 1.3811,                0.69945,                0.83853,               0.006568,               0.006568,               0.006568
                    105,                 1.6964,                 1.1773,               0.006568,               0.006568,               0.006568
                    106,                 1.3674,                0.68898,                0.82661,                0.13955,                0.79286,                0.73717,                  0.453,                 1.3691,                0.69848,                0.83858,               0.006535,               0.006535,               0.006535
                    106,                 1.7264,                 1.1777,               0.006535,               0.006535,               0.006535
                    107,                 1.4472,                0.75461,                0.84698,                0.14902,                0.78571,                0.73049,                 0.4479,                 1.3668,                0.69544,                0.84749,               0.006502,               0.006502,               0.006502
                    107,                 1.6927,                 1.1847,               0.006502,               0.006502,               0.006502
                    108,                 1.3755,                0.72047,                  0.828,                0.13378,                0.78673,                0.72033,                 0.4455,                 1.3882,                0.72909,                0.83554,               0.006469,               0.006469,               0.006469
                    108,                 1.7015,                 1.2012,               0.006469,               0.006469,               0.006469
                    109,                  1.386,                0.71135,                0.82265,                0.15691,                0.78469,                0.73446,                0.44908,                 1.3405,                0.68598,                0.83251,               0.006436,               0.006436,               0.006436
                    109,                 1.6812,                 1.1682,               0.006436,               0.006436,               0.006436
                    110,                 1.3824,                0.69793,                0.82996,                0.14671,                0.78265,                0.72528,                0.44605,                 1.3616,                  0.676,                0.82888,               0.006403,               0.006403,               0.006403
                    110,                 1.7102,                 1.1912,               0.006403,               0.006403,               0.006403
                    111,                 1.3849,                0.71746,                0.84542,                0.14186,                0.78878,                 0.7343,                0.45399,                 1.3492,                0.70314,                0.84304,                0.00637,                0.00637,                0.00637
                    111,                  1.729,                 1.1837,                0.00637,                0.00637,                0.00637
                    112,                 1.3338,                0.65375,                0.83128,                0.14789,                0.78878,                 0.7316,                0.45017,                 1.3394,                0.68489,                 0.8379,               0.006337,               0.006337,               0.006337
                    112,                 1.7076,                 1.1927,               0.006337,               0.006337,               0.006337
